time_s,tau_cmd_j1,tau_cmd_j2,tau_cmd_j3,tau_cmd_j4,tau_cmd_j5,tau_cmd_j6
0.2888362295925617,-6.288372600415926e-18,0.6963434616562317,-1.1825976574129398,-0.08469338168959756,-1.0751082050698435,-0.039714419658447575
0.2993714418262243,-6.288372600415926e-18,0.6963434616562317,-1.1825976574129398,-0.08469338168959756,-1.0751082050698435,-0.039714419658447575
0.3093303255736828,-6.288372600415926e-18,0.6963434616562317,-1.1825976574129398,-0.08469338168959756,-1.0751082050698435,-0.039714419658447575
0.3190749306231737,-6.288372600415926e-18,0.6963434616562317,-1.1825976574129398,-0.08469338168959756,-1.0751082050698435,-0.039714419658447575
0.3296615779399872,-6.288372600415926e-18,0.6963434616562317,-1.1825976574129398,-0.08469338168959756,-1.0751082050698435,-0.039714419658447575
0.3406972549855709,-6.288372600415926e-18,0.6963434616562317,-1.1825976574129398,-0.08469338168959756,-1.0751082050698435,-0.039714419658447575
0.3497027289122343,-6.288372600415926e-18,0.6963434616562317,-1.1825976574129398,-0.08469338168959756,-1.0751082050698435,-0.039714419658447575
0.3601101655513048,-6.288372600415926e-18,0.6963434616562317,-1.1825976574129398,-0.08469338168959756,-1.0751082050698435,-0.039714419658447575
0.3709736466407776,-6.288372600415926e-18,0.6963434616562317,-1.1825976574129398,-0.08469338168959756,-1.0751082050698435,-0.039714419658447575
0.384166719391942,-6.288372600415926e-18,0.6963434616562317,-1.1825976574129398,-0.08469338168959756,-1.0751082050698435,-0.039714419658447575
0.39103204756975174,-1.3877787807814457e-17,0.696345990701898,-1.1825951283672735,-0.08466125371220705,-1.0750953713751592,-0.03968415482161933
0.4007591623812914,-1.3877787807814457e-17,0.696345990701898,-1.1825951283672735,-0.08466125371220705,-1.0750953713751592,-0.03968415482161933
0.41163256019353867,3.686287386450715e-18,0.6963485174619491,-1.1825926016072223,-0.08462908435594657,-1.0750825488159423,-0.03965385030063957
0.4211818929761648,-1.1275702593849246e-17,0.696351041933858,-1.1825900771353135,-0.0845968736529856,-1.0750697374050155,-0.039623506125812814
0.4313496146351099,-9.540979117872439e-18,0.6963560840031539,-1.1825850350660176,-0.08453232833584597,-1.0750441480792652,-0.03956269893603464
0.44158635288476944,-9.540979117872439e-18,0.6963611168896177,-1.1825800021795538,-0.08446761801896936,-1.0750186035002658,-0.03950173349551346
0.4524491410702467,-1.0191500421363742e-17,0.6963636298829948,-1.1825774891861767,-0.08443520106649184,-1.0750058480227356,-0.03947119150740633
0.4624844789505005,-1.734723475976807e-18,0.6963761602508841,-1.1825649588182874,-0.08427249966162326,-1.0749422392646588,-0.039317890111267934
0.4713204335421324,-2.3852447794681098e-18,0.6963786593871201,-1.1825624596820514,-0.08423983627993537,-1.0749295513280108,-0.03928711175554169
0.4809012655168772,6.071532165918825e-18,0.6963861428761385,-1.182554976193033,-0.08414160052101487,-1.0748915553764857,-0.0391945410890219
0.491094920784235,-1.6479873021779667e-17,0.6963911202441379,-1.1825499988250336,-0.08407590566440859,-1.0748662814174426,-0.03913263128722474
