time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,j1_freq_hz,j2_freq_hz,j3_freq_hz,j4_freq_hz,j5_freq_hz,j6_freq_hz,amp_deg
0.4023,0.169033,0.729778,-0.265054,0.295786,-0.190859,0.348551,0.146000,0.706000,-0.313000,0.240000,-0.261000,0.287000,0.380000,0.524000,0.593000,0.874000,0.611000,0.768000,0.239794,0.061425,-0.939094,-0.121722,-1.032240,0.058465,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4074,0.170997,0.732039,-0.262576,0.298149,-0.189203,0.348852,0.148000,0.710000,-0.313000,0.245000,-0.255000,0.292000,0.420000,0.454000,0.593000,0.770000,0.860000,0.891000,0.140569,0.222075,-0.939094,-0.109262,-1.152045,0.014377,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4125,0.172955,0.734288,-0.260127,0.300464,-0.187633,0.349023,0.152000,0.713000,-0.309000,0.250000,-0.255000,0.292000,0.418000,0.517000,0.647000,0.651000,0.860000,0.891000,0.037800,0.033075,-1.215506,0.014377,-1.152045,0.014377,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4177,0.174915,0.736534,-0.257695,0.302740,-0.186143,0.349063,0.154000,0.713000,-0.305000,0.250000,-0.250000,0.297000,0.391000,0.517000,0.567000,0.651000,0.740000,0.740000,0.201994,0.033075,-0.915469,0.014377,-1.166421,0.023961,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4228,0.176868,0.738767,-0.255293,0.304966,-0.184742,0.348972,0.154000,0.717000,-0.305000,0.254000,-0.245000,0.302000,0.391000,0.478000,0.567000,0.515000,0.628000,0.563000,0.201994,0.157106,-0.915469,0.080509,-1.104123,0.045047,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4280,0.178804,0.740975,-0.252933,0.307130,-0.183435,0.348750,0.157000,0.720000,-0.301000,0.258000,-0.240000,0.302000,0.395000,0.477000,0.588000,0.607000,0.628000,0.563000,0.227981,0.145294,-1.048950,0.024919,-1.118499,0.045047,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4331,0.180743,0.743180,-0.250592,0.309254,-0.182211,0.348395,0.160000,0.723000,-0.296000,0.263000,-0.240000,0.307000,0.411000,0.517000,0.609000,0.682000,0.628000,0.586000,0.158287,0.030713,-1.149356,-0.078592,-1.118499,-0.014377,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4383,0.182672,0.745367,-0.248285,0.311323,-0.181078,0.347910,0.160000,0.723000,-0.293000,0.263000,-0.236000,0.311000,0.411000,0.517000,0.572000,0.682000,0.475000,0.663000,0.158287,0.030713,-1.015875,-0.078592,-1.074411,-0.092010,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4434,0.184585,0.747532,-0.246018,0.313333,-0.180038,0.347296,0.163000,0.727000,-0.293000,0.268000,-0.231000,0.316000,0.428000,0.418000,0.572000,0.653000,0.634000,0.719000,-0.004725,0.288225,-1.015875,-0.142808,-1.171214,-0.057506,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4485,0.186500,0.749692,-0.243773,0.315299,-0.179084,0.346548,0.166000,0.730000,-0.288000,0.273000,-0.231000,0.316000,0.371000,0.506000,0.582000,0.582000,0.634000,0.719000,0.213806,0.040162,-1.193062,-0.084343,-1.171214,-0.057506,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4537,0.188397,0.751827,-0.241570,0.317203,-0.178223,0.345674,0.168000,0.730000,-0.285000,0.273000,-0.227000,0.320000,0.413000,0.506000,0.500000,0.582000,0.586000,0.515000,0.131119,0.040162,-0.943819,-0.084343,-1.083996,-0.021086,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4588,0.190287,0.753947,-0.239399,0.319055,-0.177452,0.344671,0.168000,0.733000,-0.285000,0.276000,-0.223000,0.322000,0.413000,0.434000,0.500000,0.563000,0.607000,0.352000,0.131119,0.126394,-0.943819,-0.023003,-1.119458,0.070925,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4639,0.192150,0.756030,-0.237282,0.320835,-0.176778,0.343552,0.171000,0.736000,-0.281000,0.280000,-0.218000,0.322000,0.369000,0.428000,0.576000,0.483000,0.793000,0.352000,0.137025,0.153562,-1.156444,0.008626,-1.175047,0.070925,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4690,0.194025,0.758122,-0.235174,0.322581,-0.176186,0.342292,0.174000,0.739000,-0.277000,0.285000,-0.218000,0.326000,0.405000,0.441000,0.525000,0.671000,0.793000,0.632000,-0.049612,0.193725,-1.155262,-0.056548,-1.175047,0.064215,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4744,0.195978,0.760294,-0.233003,0.324352,-0.175663,0.340837,0.174000,0.739000,-0.273000,0.285000,-0.215000,0.330000,0.405000,0.441000,0.510000,0.671000,0.356000,0.473000,-0.049612,0.193725,-0.986344,-0.056548,-1.042783,-0.085301,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4796,0.197868,0.762389,-0.230927,0.326016,-0.175250,0.339289,0.176000,0.743000,-0.273000,0.289000,-0.212000,0.332000,0.361000,0.451000,0.510000,0.625000,0.529000,0.233000,0.190181,0.030713,-0.986344,-0.091052,-1.080162,0.062299,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4850,0.199822,0.764548,-0.228808,0.327685,-0.174920,0.337542,0.179000,0.746000,-0.270000,0.293000,-0.212000,0.332000,0.364000,0.441000,0.518000,0.527000,0.529000,0.233000,0.146475,0.086231,-1.034775,-0.127473,-1.080162,0.062299,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4902,0.201665,0.766578,-0.226834,0.329210,-0.174700,0.335757,0.181000,0.749000,-0.266000,0.296000,-0.204000,0.335000,0.369000,0.426000,0.493000,0.536000,0.442000,0.329000,0.225619,0.186637,-0.957994,-0.047922,-1.212427,0.038338,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.4953,0.203490,0.768581,-0.224904,0.330673,-0.174572,0.333856,0.184000,0.752000,-0.263000,0.299000,-0.200000,0.338000,0.392000,0.457000,0.507000,0.418000,0.663000,0.387000,0.037800,0.098044,-1.013513,-0.015335,-1.190382,-0.028753,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5003,0.205293,0.770554,-0.223021,0.332071,-0.174533,0.331846,0.187000,0.755000,-0.259000,0.302000,-0.200000,0.340000,0.360000,0.439000,0.496000,0.400000,0.663000,0.441000,0.183094,0.142931,-0.995794,0.070925,-1.190382,-0.077634,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5054,0.207089,0.772513,-0.221170,0.333416,-0.174583,0.329714,0.187000,0.755000,-0.256000,0.302000,-0.198000,0.342000,0.360000,0.439000,0.482000,0.400000,0.529000,0.550000,0.183094,0.142931,-0.970988,0.070925,-1.186549,-0.002875,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5110,0.209044,0.774637,-0.219184,0.334825,-0.174740,0.327244,0.189000,0.758000,-0.256000,0.306000,-0.196000,0.342000,0.381000,0.451000,0.482000,0.494000,0.358000,-0.001000,0.168919,0.119306,-0.970988,0.066132,-0.927770,0.165810,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5161,0.210846,0.776587,-0.217381,0.336072,-0.174979,0.324828,0.192000,0.761000,-0.252000,0.310000,-0.196000,0.342000,0.389000,0.412000,0.501000,0.498000,0.358000,-0.001000,0.082687,0.207900,-1.047769,0.022044,-0.927770,0.165810,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5212,0.212635,0.778517,-0.215616,0.337261,-0.175309,0.322296,0.195000,0.761000,-0.249000,0.310000,-0.194000,0.345000,0.360000,0.412000,0.462000,0.498000,0.421000,0.322000,0.194906,0.207900,-0.989887,0.022044,-1.083037,-0.124597,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5263,0.214397,0.780411,-0.213903,0.338382,-0.175724,0.319671,0.195000,0.764000,-0.249000,0.313000,-0.191000,0.346000,0.360000,0.467000,0.462000,0.590000,0.256000,0.331000,0.194906,0.000000,-0.989887,-0.013418,-1.128084,0.055590,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5314,0.216167,0.782306,-0.212209,0.339458,-0.176233,0.316901,0.197000,0.767000,-0.246000,0.316000,-0.189000,0.346000,0.379000,0.398000,0.480000,0.360000,0.189000,0.331000,0.055519,0.231525,-1.000519,-0.052714,-1.160671,0.055590,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5366,0.217931,0.784188,-0.210547,0.340480,-0.176834,0.314009,0.200000,0.770000,-0.242000,0.320000,-0.189000,0.347000,0.363000,0.449000,0.478000,0.536000,0.189000,-0.034000,0.181913,0.112219,-1.027688,-0.116930,-1.160671,0.022044,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5417,0.219683,0.786050,-0.208924,0.341443,-0.177523,0.311005,0.200000,0.770000,-0.239000,0.320000,-0.186000,0.347000,0.363000,0.449000,0.469000,0.536000,0.465000,0.036000,0.181913,0.112219,-1.125731,-0.116930,-1.247889,0.096802,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5468,0.221415,0.787883,-0.207345,0.342344,-0.178297,0.307903,0.203000,0.773000,-0.239000,0.322000,-0.186000,0.349000,0.371000,0.394000,0.469000,0.289000,0.128000,0.429000,0.142931,0.204356,-1.125731,0.026836,-0.952689,-0.102553,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5519,0.223145,0.789707,-0.205796,0.343192,-0.179163,0.304675,0.205000,0.776000,-0.236000,0.325000,-0.186000,0.349000,0.319000,0.439000,0.443000,0.381000,0.128000,0.429000,0.324844,0.083869,-1.015875,-0.035462,-0.952689,-0.102553,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5570,0.224870,0.791517,-0.204279,0.343985,-0.180120,0.301325,0.208000,0.776000,-0.233000,0.325000,-0.184000,0.349000,0.411000,0.439000,0.429000,0.381000,0.320000,-0.067000,0.033075,0.083869,-0.916650,-0.035462,-1.188466,0.006709,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5621,0.226579,0.793304,-0.202804,0.344718,-0.181163,0.297877,0.208000,0.779000,-0.233000,0.328000,-0.184000,0.349000,0.411000,0.397000,0.429000,0.377000,0.026000,-0.034000,0.033075,0.264600,-0.916650,-0.079551,-1.014030,-0.043130,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5673,0.228285,0.795080,-0.201359,0.345397,-0.182298,0.294304,0.210000,0.781000,-0.230000,0.330000,-0.182000,0.349000,0.344000,0.433000,0.444000,0.348000,0.161000,-0.034000,0.105131,0.139387,-1.024144,0.019169,-1.252681,-0.043130,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5724,0.229979,0.796835,-0.199953,0.346018,-0.183519,0.290628,0.213000,0.784000,-0.227000,0.333000,-0.182000,0.349000,0.369000,0.399000,0.430000,0.274000,0.161000,-0.059000,0.120487,0.196087,-1.048950,0.026836,-1.252681,0.076675,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5775,0.231672,0.798582,-0.198576,0.346584,-0.184836,0.286822,0.213000,0.784000,-0.224000,0.333000,-0.182000,0.349000,0.369000,0.399000,0.392000,0.274000,-0.053000,0.042000,0.120487,0.196087,-0.960356,0.026836,-1.041824,-0.133223,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5827,0.233352,0.800308,-0.197239,0.347092,-0.186238,0.282917,0.215000,0.787000,-0.224000,0.335000,-0.182000,0.348000,0.334000,0.418000,0.392000,0.291000,0.070000,-0.047000,0.239794,0.113400,-0.960356,-0.016293,-1.060993,-0.120763,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5878,0.235029,0.802022,-0.195934,0.347543,-0.187734,0.278890,0.218000,0.790000,-0.221000,0.337000,-0.182000,0.348000,0.376000,0.395000,0.388000,0.268000,0.070000,-0.047000,0.161831,0.191362,-0.985162,-0.028753,-1.060993,-0.120763,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5930,0.236689,0.803710,-0.194672,0.347934,-0.189310,0.274777,0.220000,0.790000,-0.219000,0.337000,-0.182000,0.347000,0.379000,0.395000,0.406000,0.268000,0.009000,-0.120000,0.025987,0.191362,-1.070212,-0.028753,-1.115624,-0.116930,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.5981,0.238337,0.805378,-0.193448,0.348267,-0.190972,0.270565,0.220000,0.793000,-0.219000,0.339000,-0.182000,0.347000,0.379000,0.435000,0.406000,0.295000,-0.082000,-0.218000,0.025987,0.005906,-1.070212,-0.052714,-1.047575,-0.206065,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6032,0.239971,0.807025,-0.192265,0.348542,-0.192716,0.266262,0.223000,0.795000,-0.216000,0.341000,-0.183000,0.347000,0.358000,0.370000,0.380000,0.364000,-0.118000,-0.218000,0.120487,0.133481,-1.048950,-0.069008,-1.027448,-0.206065,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6083,0.241600,0.808657,-0.191115,0.348759,-0.194551,0.261847,0.225000,0.798000,-0.214000,0.342000,-0.183000,0.345000,0.316000,0.406000,0.385000,-0.001000,-0.118000,0.003000,0.246881,0.122850,-0.920194,0.044088,-1.027448,-0.136098,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6134,0.243201,0.810253,-0.190016,0.348917,-0.196449,0.257386,0.225000,0.798000,-0.211000,0.342000,-0.183000,0.342000,0.316000,0.406000,0.341000,-0.001000,-0.024000,-0.642000,0.246881,0.122850,-0.972169,0.044088,-1.180798,-0.012460,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6185,0.244807,0.811846,-0.188943,0.349019,-0.198449,0.252788,0.228000,0.801000,-0.211000,0.345000,-0.184000,0.341000,0.351000,0.388000,0.341000,0.642000,-0.172000,-0.488000,0.226800,0.060244,-0.972169,-0.201272,-1.117541,-0.090093,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6237,0.246414,0.813431,-0.187901,0.349064,-0.200549,0.248060,0.230000,0.803000,-0.209000,0.345000,-0.184000,0.341000,0.380000,0.387000,0.352000,-0.003000,-0.044000,-0.488000,0.027169,0.090956,-1.105650,0.025878,-1.285268,-0.090093,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6288,0.248010,0.814996,-0.186898,0.349050,-0.202732,0.243243,0.233000,0.803000,-0.206000,0.345000,-0.184000,0.340000,0.355000,0.387000,0.337000,-0.003000,-0.044000,-0.007000,0.048431,0.090956,-1.113919,0.025878,-1.285268,-0.261654,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6340,0.249588,0.816535,-0.185938,0.348977,-0.204988,0.238357,0.233000,0.806000,-0.206000,0.347000,-0.187000,0.336000,0.355000,0.348000,0.337000,0.358000,-0.214000,-0.479000,0.048431,0.168919,-1.113919,-0.079551,-1.011154,-0.050797,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6391,0.251156,0.818055,-0.185016,0.348847,-0.207327,0.233382,0.235000,0.808000,-0.204000,0.347000,-0.187000,0.336000,0.300000,0.323000,0.301000,-0.055000,-0.191000,-0.479000,0.183094,0.255150,-1.033594,0.013418,-1.335107,-0.050797,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6447,0.252864,0.819701,-0.184048,0.348638,-0.209989,0.227821,0.237000,0.811000,-0.202000,0.348000,-0.187000,0.334000,0.294000,0.361000,0.317000,0.139000,-0.191000,-0.371000,0.206719,0.061425,-1.061944,0.011501,-1.335107,-0.133223,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6499,0.254434,0.821203,-0.183194,0.348382,-0.212538,0.222586,0.239000,0.813000,-0.200000,0.348000,-0.189000,0.331000,0.305000,0.354000,0.291000,0.139000,-0.149000,-0.354000,0.237431,0.056700,-1.060762,0.011501,-1.247889,-0.062299,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6552,0.256000,0.822692,-0.182375,0.348064,-0.215184,0.217238,0.242000,0.816000,-0.198000,0.348000,-0.191000,0.329000,0.355000,0.374000,0.229000,0.065000,-0.400000,-0.249000,-0.022444,-0.023625,-0.996975,0.004792,-1.315938,-0.170602,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6605,0.257595,0.824200,-0.181577,0.347676,-0.217986,0.211662,0.244000,0.816000,-0.196000,0.350000,-0.193000,0.326000,0.321000,0.374000,0.257000,-0.023000,-0.421000,-0.120000,0.042525,-0.023625,-1.067850,-0.284657,-1.296769,-0.370916,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6656,0.259105,0.825617,-0.180856,0.347247,-0.220737,0.206268,0.244000,0.818000,-0.196000,0.349000,-0.196000,0.321000,0.321000,0.317000,0.257000,0.099000,-0.347000,-0.619000,0.042525,0.159469,-1.067850,-0.188813,-1.306354,0.000958,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6708,0.260629,0.827037,-0.180162,0.346752,-0.223615,0.200705,0.246000,0.820000,-0.195000,0.349000,-0.198000,0.321000,0.315000,0.303000,0.223000,-0.222000,-0.118000,-0.619000,0.154744,0.170100,-1.026506,-0.062299,-1.444369,0.000958,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6760,0.262120,0.828417,-0.179518,0.346206,-0.226529,0.195146,0.248000,0.823000,-0.193000,0.348000,-0.198000,0.318000,0.306000,0.363000,0.220000,0.019000,-0.118000,-0.462000,0.193725,-0.037800,-1.039500,-0.187854,-1.444369,-0.181145,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6810,0.263582,0.829761,-0.178919,0.345610,-0.229484,0.189582,0.251000,0.823000,-0.191000,0.348000,-0.201000,0.313000,0.318000,0.363000,0.209000,0.019000,-0.368000,-0.686000,0.167737,-0.037800,-1.027688,-0.187854,-1.421367,-0.106387,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6862,0.265051,0.831102,-0.178352,0.344949,-0.232551,0.183881,0.251000,0.825000,-0.191000,0.348000,-0.205000,0.310000,0.318000,0.317000,0.209000,-0.197000,-0.548000,-0.433000,0.167737,0.031894,-1.027688,-0.145683,-1.235429,-0.254945,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6913,0.266509,0.832422,-0.177825,0.344232,-0.235692,0.178114,0.253000,0.827000,-0.190000,0.348000,-0.208000,0.310000,0.323000,0.340000,0.181000,-0.007000,-0.391000,-0.433000,0.094500,-0.055519,-1.060762,-0.257820,-1.364819,-0.254945,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.6964,0.267955,0.833722,-0.177336,0.343458,-0.238906,0.172281,0.255000,0.827000,-0.188000,0.348000,-0.208000,0.305000,0.317000,0.340000,0.190000,-0.007000,-0.391000,-0.473000,0.083869,-0.055519,-1.057219,-0.257820,-1.364819,-0.268363,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.7015,0.269378,0.834990,-0.176890,0.342635,-0.242166,0.166437,0.255000,0.829000,-0.188000,0.346000,-0.212000,0.301000,0.317000,0.306000,0.190000,-0.458000,-0.504000,-0.657000,0.083869,0.028350,-1.057219,-0.139932,-1.325523,-0.192646,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.7066,0.270790,0.836240,-0.176482,0.341755,-0.245500,0.160526,0.257000,0.831000,-0.187000,0.345000,-0.217000,0.301000,0.293000,0.275000,0.132000,0.046000,-0.513000,-0.657000,0.129938,0.158287,-0.939094,-0.157184,-1.209551,-0.192646,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.7117,0.272205,0.837481,-0.176110,0.340809,-0.248937,0.154499,0.259000,0.834000,-0.186000,0.345000,-0.217000,0.294000,0.281000,0.327000,0.204000,-0.032000,-0.513000,-0.914000,0.205538,-0.096863,-1.097381,-0.241527,-1.209551,0.019169,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.7168,0.273595,0.838691,-0.175780,0.339818,-0.252412,0.148473,0.261000,0.834000,-0.185000,0.345000,-0.221000,0.289000,0.298000,0.327000,0.138000,-0.032000,-0.686000,-0.734000,0.126394,-0.096863,-1.025325,-0.241527,-1.278559,-0.079551,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.7219,0.274987,0.839890,-0.175486,0.338761,-0.255988,0.142338,0.261000,0.835000,-0.185000,0.343000,-0.224000,0.284000,0.298000,0.297000,0.138000,-0.371000,-0.406000,-0.747000,0.126394,-0.008269,-1.025325,-0.092010,-1.332232,-0.106387,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.7271,0.276366,0.841070,-0.175232,0.337648,-0.259633,0.136151,0.264000,0.837000,-0.184000,0.343000,-0.228000,0.284000,0.277000,0.266000,0.081000,-0.049000,-0.605000,-0.747000,0.157106,0.183094,-0.887119,-0.248236,-1.326481,-0.106387,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.7321,0.277722,0.842218,-0.175019,0.336489,-0.263312,0.129970,0.266000,0.837000,-0.183000,0.343000,-0.228000,0.278000,0.318000,0.266000,0.135000,-0.049000,-0.605000,-0.713000,0.066150,0.183094,-1.037137,-0.248236,-1.326481,-0.193605,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.7372,0.279065,0.843344,-0.174844,0.335278,-0.267052,0.123749,0.266000,0.839000,-0.183000,0.342000,-0.232000,0.273000,0.318000,0.287000,0.135000,-0.070000,-0.651000,-0.790000,0.066150,0.124031,-1.037137,-0.329703,-1.231595,-0.223317,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
0.7423,0.280398,0.844451,-0.174708,0.334010,-0.270863,0.117476,0.268000,0.841000,-0.183000,0.341000,-0.237000,0.273000,0.294000,0.298000,0.081000,-0.138000,-0.770000,-0.790000,0.121669,0.101587,-0.993431,-0.199356,-1.081120,-0.223317,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
