time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm
4.2939,0.531876,1.221196,-1.635587,-0.339114,0.568894,0.013004,0.542,1.229,-1.63,-0.319,0.591,0.007,-0.5481,-1.026506,-1.122188,-0.41788,-0.935437,0.065174
4.2959,0.530222,1.221382,-1.634489,-0.340638,0.570401,0.013902,0.542,1.229,-1.63,-0.319,0.591,0.007,-0.5481,-1.026506,-1.122188,-0.41788,-0.935437,0.065174
4.298,0.528519,1.221555,-1.633379,-0.342174,0.571927,0.014824,0.536,1.229,-1.63,-0.319,0.591,0.007,-0.504394,-1.026506,-1.122188,-0.41788,-0.935437,0.065174
4.3001,0.526809,1.22171,-1.632284,-0.343685,0.573436,0.015749,0.536,1.229,-1.63,-0.324,0.593,0.007,-0.504394,-1.026506,-1.122188,-0.411171,-0.803173,0.065174
4.3021,0.525078,1.22185,-1.631194,-0.345182,0.57494,0.016684,0.536,1.229,-1.63,-0.324,0.593,0.007,-0.504394,-1.026506,-1.122188,-0.411171,-0.803173,0.065174
4.3042,0.523319,1.221974,-1.630105,-0.346674,0.576445,0.017634,0.536,1.229,-1.626,-0.324,0.593,0.009,-0.504394,-1.087931,-1.150537,-0.411171,-0.803173,0.109262
4.3063,0.521523,1.222083,-1.629012,-0.348165,0.577958,0.018602,0.536,1.229,-1.626,-0.324,0.593,0.009,-0.504394,-1.087931,-1.150537,-0.411171,-0.803173,0.109262
4.3083,0.519707,1.222177,-1.627925,-0.349643,0.579466,0.01958,0.53,1.23,-1.622,-0.327,0.593,0.009,-0.524475,-1.226137,-1.112737,-0.456217,-0.803173,0.109262
4.3104,0.517855,1.222256,-1.626834,-0.351121,0.580982,0.020578,0.53,1.23,-1.622,-0.327,0.596,0.012,-0.524475,-1.226137,-1.112737,-0.456217,-0.793588,0.13514
4.3125,0.515912,1.222321,-1.625708,-0.352639,0.582549,0.021623,0.53,1.23,-1.622,-0.327,0.596,0.012,-0.524475,-1.226137,-1.112737,-0.456217,-0.793588,0.13514
4.3146,0.514005,1.222368,-1.624621,-0.3541,0.584065,0.022648,0.524,1.231,-1.619,-0.329,0.599,0.012,-0.487856,-1.146994,-1.161169,-0.504139,-0.725539,0.13514
4.317,0.511714,1.222404,-1.623337,-0.355819,0.585858,0.023879,0.524,1.231,-1.619,-0.329,0.599,0.012,-0.487856,-1.146994,-1.161169,-0.504139,-0.725539,0.13514
4.3192,0.509699,1.222418,-1.622227,-0.357297,0.587411,0.024961,0.524,1.231,-1.619,-0.332,0.605,0.015,-0.487856,-1.146994,-1.161169,-0.550145,-0.724581,0.127473
4.3212,0.507703,1.222416,-1.621144,-0.358734,0.588929,0.026033,0.524,1.231,-1.619,-0.332,0.605,0.015,-0.487856,-1.146994,-1.161169,-0.550145,-0.724581,0.127473
4.3234,0.505522,1.222396,-1.61998,-0.360272,0.590563,0.027204,0.517,1.232,-1.616,-0.332,0.605,0.019,-0.447694,-1.06785,-0.957994,-0.550145,-0.724581,0.131306
4.3255,0.503473,1.222363,-1.618902,-0.361689,0.592079,0.028304,0.517,1.232,-1.616,-0.332,0.605,0.019,-0.447694,-1.06785,-0.957994,-0.550145,-0.724581,0.131306
4.3276,0.501349,1.222312,-1.617802,-0.36313,0.593628,0.029443,0.51,1.232,-1.613,-0.334,0.612,0.024,-0.535106,-1.177706,-0.865856,-0.594233,-0.759084,0.087218
4.3298,0.499172,1.222245,-1.616691,-0.364577,0.595195,0.030611,0.51,1.232,-1.613,-0.334,0.612,0.024,-0.535106,-1.177706,-0.865856,-0.594233,-0.759084,0.087218
4.3319,0.496962,1.222161,-1.615581,-0.366018,0.596764,0.031797,0.51,1.232,-1.613,-0.334,0.612,0.024,-0.535106,-1.177706,-0.865856,-0.594233,-0.759084,0.087218
4.334,0.494725,1.222061,-1.614473,-0.367448,0.598332,0.032997,0.504,1.232,-1.613,-0.338,0.62,0.024,-0.438244,-1.177706,-0.865856,-0.576022,-0.812757,0.087218
4.3361,0.492535,1.221949,-1.613404,-0.368822,0.599847,0.034171,0.504,1.232,-1.613,-0.338,0.62,0.024,-0.438244,-1.177706,-0.865856,-0.576022,-0.812757,0.087218
4.3382,0.490329,1.221822,-1.612341,-0.37018,0.601354,0.035355,0.504,1.232,-1.611,-0.338,0.62,0.024,-0.438244,-1.29465,-0.959175,-0.576022,-0.812757,0.087218
4.3402,0.488085,1.221679,-1.611276,-0.371535,0.602868,0.036559,0.504,1.232,-1.611,-0.338,0.62,0.029,-0.438244,-1.29465,-0.959175,-0.576022,-0.812757,0.042171
4.3423,0.485815,1.221522,-1.610213,-0.372881,0.604381,0.037778,0.504,1.232,-1.611,-0.338,0.62,0.029,-0.438244,-1.29465,-0.959175,-0.576022,-0.812757,0.042171
4.3444,0.48353,1.22135,-1.609157,-0.37421,0.605885,0.039004,0.497,1.232,-1.607,-0.344,0.629,0.035,-0.533925,-1.279294,-0.967444,-0.611485,-0.876973,0.029712
4.3464,0.481211,1.221162,-1.6081,-0.375535,0.607393,0.040249,0.497,1.232,-1.607,-0.344,0.629,0.035,-0.533925,-1.279294,-0.967444,-0.611485,-0.876973,0.029712
4.3485,0.478859,1.220959,-1.607043,-0.376853,0.608905,0.041513,0.489,1.231,-1.604,-0.351,0.637,0.035,-0.506756,-1.271025,-0.751275,-0.564521,-0.91531,0.029712
4.3506,0.476489,1.220742,-1.605991,-0.378156,0.610409,0.042786,0.489,1.231,-1.604,-0.351,0.637,0.035,-0.506756,-1.271025,-0.751275,-0.564521,-0.91531,0.029712
4.3526,0.474103,1.22051,-1.604945,-0.379445,0.611906,0.044069,0.489,1.231,-1.604,-0.351,0.637,0.035,-0.506756,-1.271025,-0.751275,-0.564521,-0.91531,0.029712
4.3547,0.471678,1.220263,-1.603897,-0.380729,0.613409,0.045373,0.489,1.231,-1.604,-0.359,0.643,0.04,-0.506756,-1.271025,-0.751275,-0.506056,-0.948856,0.013418
4.3569,0.469074,1.219983,-1.602787,-0.382082,0.615004,0.046773,0.489,1.231,-1.604,-0.359,0.643,0.04,-0.506756,-1.271025,-0.751275,-0.506056,-0.948856,0.013418
4.3589,0.46661,1.219707,-1.601749,-0.383338,0.616495,0.0481,0.482,1.231,-1.6,-0.359,0.643,0.045,-0.4914,-1.25685,-0.914287,-0.506056,-0.948856,0.009584
4.361,0.46411,1.219414,-1.60071,-0.384589,0.61799,0.049446,0.482,1.231,-1.6,-0.359,0.643,0.045,-0.4914,-1.25685,-0.914287,-0.506056,-0.948856,0.009584
4.3634,0.461197,1.219059,-1.599515,-0.386017,0.61971,0.051015,0.473,1.23,-1.595,-0.367,0.648,0.045,-0.561094,-1.156444,-0.95445,-0.416921,-0.988152,0.009584
4.3655,0.458641,1.218735,-1.598481,-0.387244,0.621201,0.052393,0.473,1.23,-1.595,-0.367,0.648,0.048,-0.561094,-1.156444,-0.95445,-0.416921,-0.988152,0.039296
4.3675,0.456073,1.218398,-1.597455,-0.388455,0.622682,0.053778,0.464,1.23,-1.595,-0.367,0.648,0.048,-0.477225,-1.156444,-0.95445,-0.416921,-0.988152,0.039296
4.3696,0.453432,1.21804,-1.596413,-0.389676,0.624188,0.055204,0.464,1.23,-1.595,-0.374,0.652,0.048,-0.477225,-1.156444,-0.95445,-0.350789,-0.994861,0.039296
4.3718,0.450624,1.217647,-1.59532,-0.390948,0.62577,0.05672,0.464,1.23,-1.595,-0.374,0.652,0.048,-0.477225,-1.156444,-0.95445,-0.350789,-0.994861,0.039296
4.3741,0.447712,1.217226,-1.5942,-0.392241,0.62739,0.058294,0.464,1.228,-1.59,-0.374,0.652,0.05,-0.477225,-1.098563,-1.097381,-0.350789,-0.994861,0.090093
4.3762,0.445028,1.216827,-1.593182,-0.393409,0.628865,0.059745,0.464,1.228,-1.59,-0.374,0.652,0.05,-0.477225,-1.098563,-1.097381,-0.350789,-0.994861,0.090093
4.3785,0.442023,1.216368,-1.592055,-0.39469,0.630498,0.061371,0.455,1.226,-1.585,-0.38,0.656,0.053,-0.342562,-1.312369,-1.183612,-0.326828,-0.990069,0.121722
4.3805,0.439291,1.21594,-1.591044,-0.395831,0.631965,0.062851,0.455,1.226,-1.585,-0.38,0.656,0.053,-0.342562,-1.312369,-1.183612,-0.326828,-0.990069,0.121722
4.3828,0.436311,1.215461,-1.589955,-0.39705,0.633546,0.064466,0.446,1.226,-1.585,-0.38,0.656,0.053,-0.357919,-1.312369,-1.183612,-0.326828,-0.990069,0.121722
4.3848,0.433522,1.215002,-1.588949,-0.398168,0.635009,0.065979,0.446,1.225,-1.581,-0.384,0.66,0.053,-0.357919,-1.201331,-1.16235,-0.308618,-0.967066,0.121722
4.3869,0.430716,1.21453,-1.587948,-0.399271,0.636464,0.067502,0.446,1.225,-1.581,-0.384,0.66,0.053,-0.357919,-1.201331,-1.16235,-0.308618,-0.967066,0.121722
4.3889,0.427897,1.214047,-1.586954,-0.400357,0.63791,0.069033,0.446,1.225,-1.581,-0.385,0.665,0.054,-0.357919,-1.201331,-1.16235,-0.342163,-0.998694,0.179228
4.391,0.425044,1.213548,-1.58596,-0.401434,0.639357,0.070584,0.446,1.225,-1.581,-0.385,0.665,0.054,-0.357919,-1.201331,-1.16235,-0.342163,-0.998694,0.179228
4.3931,0.422182,1.213038,-1.584974,-0.402493,0.640792,0.072141,0.436,1.224,-1.578,-0.385,0.665,0.054,-0.343744,-1.334812,-1.267481,-0.342163,-0.998694,0.179228
4.3951,0.419298,1.212514,-1.583992,-0.403539,0.642222,0.073712,0.436,1.224,-1.578,-0.385,0.665,0.058,-0.343744,-1.334812,-1.267481,-0.342163,-0.998694,0.211815
4.3972,0.416323,1.211964,-1.582991,-0.404596,0.643681,0.075333,0.426,1.224,-1.574,-0.385,0.665,0.058,-0.343744,-1.21905,-1.163531,-0.342163,-0.998694,0.211815
4.3993,0.41339,1.211413,-1.582015,-0.405616,0.645103,0.076932,0.426,1.224,-1.574,-0.386,0.672,0.063,-0.343744,-1.21905,-1.163531,-0.381459,-1.0447,0.19648
4.4014,0.410424,1.210847,-1.58104,-0.406627,0.646525,0.078551,0.426,1.224,-1.574,-0.386,0.672,0.063,-0.343744,-1.21905,-1.163531,-0.381459,-1.0447,0.19648
4.4034,0.407445,1.21027,-1.580072,-0.40762,0.647937,0.080178,0.416,1.222,-1.574,-0.386,0.68,0.063,-0.310669,-1.274569,-1.163531,-0.46101,-1.080162,0.19648
4.4055,0.404432,1.209677,-1.579103,-0.408604,0.64935,0.081826,0.416,1.222,-1.574,-0.386,0.68,0.063,-0.310669,-1.274569,-1.163531,-0.46101,-1.080162,0.19648
4.4076,0.401362,1.209064,-1.578127,-0.409585,0.650773,0.083505,0.416,1.222,-1.572,-0.386,0.68,0.063,-0.310669,-1.274569,-1.174162,-0.46101,-1.080162,0.19648
4.4097,0.39829,1.208442,-1.577162,-0.410546,0.652181,0.085188,0.416,1.222,-1.572,-0.386,0.68,0.063,-0.310669,-1.274569,-1.174162,-0.46101,-1.080162,0.19648
4.4119,0.394983,1.207763,-1.576135,-0.411556,0.653679,0.087,0.416,1.222,-1.572,-0.386,0.68,0.071,-0.310669,-1.274569,-1.174162,-0.46101,-1.080162,0.162935
4.414,0.391746,1.207089,-1.575142,-0.412522,0.655127,0.088776,0.406,1.22,-1.57,-0.387,0.688,0.081,-0.291769,-1.491919,-1.090294,-0.49168,-1.119458,0.08626
4.4161,0.388619,1.20643,-1.574193,-0.413434,0.65651,0.090493,0.406,1.22,-1.57,-0.387,0.688,0.081,-0.291769,-1.491919,-1.090294,-0.49168,-1.119458,0.08626
4.4182,0.385343,1.205731,-1.573211,-0.414367,0.657943,0.092294,0.395,1.219,-1.568,-0.389,0.688,0.081,-0.277594,-1.510819,-1.176525,-0.531934,-1.119458,0.08626
4.4204,0.382055,1.205021,-1.572236,-0.415282,0.659363,0.094103,0.395,1.219,-1.568,-0.389,0.695,0.081,-0.277594,-1.510819,-1.176525,-0.531934,-1.162588,0.08626
4.4225,0.378803,1.20431,-1.571283,-0.416165,0.660752,0.095894,0.395,1.219,-1.568,-0.389,0.695,0.081,-0.277594,-1.510819,-1.176525,-0.531934,-1.162588,0.08626
4.4246,0.37557,1.203596,-1.570346,-0.417022,0.662116,0.097675,0.395,1.219,-1.568,-0.393,0.701,0.092,-0.277594,-1.510819,-1.176525,-0.551103,-1.192299,0.005751
4.4269,0.372012,1.202802,-1.569327,-0.417941,0.663599,0.099638,0.395,1.219,-1.568,-0.393,0.701,0.092,-0.277594,-1.510819,-1.176525,-0.551103,-1.192299,0.005751
4.4289,0.368728,1.202061,-1.568397,-0.418768,0.664951,0.101451,0.385,1.217,-1.565,-0.393,0.701,0.1,-0.229162,-1.52145,-0.993431,-0.551103,-1.192299,-0.050797
4.431,0.365453,1.201314,-1.56748,-0.419572,0.666284,0.103261,0.385,1.217,-1.565,-0.393,0.701,0.1,-0.229162,-1.52145,-0.993431,-0.551103,-1.192299,-0.050797
4.4333,0.361833,1.200481,-1.566478,-0.420437,0.667739,0.105264,0.375,1.215,-1.562,-0.398,0.701,0.1,-0.335475,-1.555706,-1.134,-0.493597,-1.192299,-0.050797
4.4353,0.358513,1.19971,-1.56557,-0.421209,0.669057,0.107102,0.375,1.215,-1.562,-0.398,0.705,0.107,-0.335475,-1.555706,-1.134,-0.493597,-1.217219,-0.067091
4.4374,0.355189,1.198931,-1.564671,-0.421963,0.670361,0.108944,0.364,1.215,-1.562,-0.398,0.705,0.107,-0.3024,-1.555706,-1.134,-0.493597,-1.217219,-0.067091
4.4395,0.351824,1.198135,-1.56377,-0.422705,0.671666,0.110811,0.364,1.215,-1.562,-0.403,0.708,0.107,-0.3024,-1.555706,-1.134,-0.472511,-1.195175,-0.067091
4.4415,0.348456,1.197333,-1.562878,-0.423429,0.672956,0.112681,0.364,1.215,-1.562,-0.403,0.708,0.107,-0.3024,-1.555706,-1.134,-0.472511,-1.195175,-0.067091
4.4437,0.344929,1.196485,-1.561955,-0.424165,0.67429,0.114641,0.364,1.213,-1.558,-0.403,0.708,0.11,-0.3024,-1.65375,-1.134,-0.472511,-1.195175,-0.010543
4.4457,0.341512,1.195658,-1.561071,-0.424858,0.675567,0.116541,0.364,1.213,-1.558,-0.403,0.708,0.11,-0.3024,-1.65375,-1.134,-0.472511,-1.195175,-0.010543
4.448,0.337742,1.194738,-1.560106,-0.4256,0.676957,0.118641,0.353,1.21,-1.553,-0.403,0.708,0.11,-0.427612,-1.487194,-1.085569,-0.472511,-1.195175,-0.010543
4.4501,0.334287,1.193888,-1.559232,-0.426258,0.678215,0.120566,0.353,1.21,-1.553,-0.408,0.71,0.112,-0.427612,-1.487194,-1.085569,-0.432256,-1.118499,0.031629
4.4524,0.33037,1.192918,-1.558252,-0.426982,0.679622,0.122751,0.341,1.207,-1.553,-0.408,0.71,0.112,-0.402806,-1.547437,-1.085569,-0.432256,-1.118499,0.031629
4.4545,0.326874,1.192046,-1.557388,-0.427606,0.680862,0.124703,0.341,1.207,-1.549,-0.412,0.71,0.112,-0.402806,-1.547437,-1.320637,-0.381459,-1.060993,0.031629
4.4565,0.323355,1.191162,-1.556528,-0.428215,0.682093,0.126669,0.341,1.207,-1.549,-0.412,0.71,0.112,-0.402806,-1.547437,-1.320637,-0.381459,-1.060993,0.031629
4.4589,0.319283,1.190132,-1.555544,-0.428895,0.683499,0.128948,0.341,1.207,-1.549,-0.412,0.71,0.112,-0.402806,-1.547437,-1.320637,-0.381459,-1.060993,0.031629
4.461,0.31571,1.189223,-1.554691,-0.42947,0.684716,0.130949,0.341,1.207,-1.549,-0.415,0.711,0.114,-0.402806,-1.547437,-1.320637,-0.360373,-0.988152,0.107345
4.4633,0.311778,1.188216,-1.553763,-0.430081,0.686036,0.133152,0.329,1.203,-1.546,-0.415,0.711,0.114,-0.412256,-1.575787,-1.272206,-0.360373,-0.988152,0.107345
4.4653,0.308198,1.187294,-1.552927,-0.430616,0.687221,0.13516,0.329,1.203,-1.546,-0.415,0.711,0.117,-0.412256,-1.575787,-1.272206,-0.360373,-0.988152,0.195522
4.4676,0.304235,1.186267,-1.552013,-0.431186,0.688515,0.137386,0.317,1.2,-1.543,-0.417,0.711,0.117,-0.34965,-1.601775,-1.242675,-0.334496,-0.988152,0.195522
4.4697,0.300605,1.185322,-1.551186,-0.431688,0.689684,0.139426,0.317,1.2,-1.543,-0.417,0.712,0.117,-0.34965,-1.601775,-1.242675,-0.334496,-0.928728,0.195522
4.4719,0.296668,1.184291,-1.550298,-0.43221,0.690933,0.14164,0.317,1.2,-1.543,-0.417,0.712,0.117,-0.34965,-1.601775,-1.242675,-0.334496,-0.928728,0.195522
4.474,0.29284,1.183283,-1.549445,-0.432696,0.692131,0.143796,0.305,1.197,-1.543,-0.418,0.716,0.122,-0.29295,-1.6065,-1.242675,-0.357498,-0.926811,0.212774
4.4761,0.289157,1.182309,-1.548634,-0.433144,0.693266,0.145871,0.305,1.197,-1.543,-0.418,0.716,0.122,-0.29295,-1.6065,-1.242675,-0.357498,-0.926811,0.212774
4.4782,0.285428,1.181318,-1.547822,-0.433578,0.6944,0.147975,0.305,1.197,-1.54,-0.418,0.716,0.13,-0.29295,-1.6065,-1.330087,-0.357498,-0.926811,0.20894
4.4803,0.281713,1.180327,-1.547021,-0.43399,0.695513,0.150072,0.305,1.197,-1.54,-0.418,0.716,0.13,-0.29295,-1.6065,-1.330087,-0.357498,-0.926811,0.20894
4.4823,0.277996,1.17933,-1.54623,-0.434384,0.696611,0.152172,0.305,1.197,-1.54,-0.418,0.716,0.13,-0.29295,-1.6065,-1.330087,-0.357498,-0.926811,0.20894
4.4845,0.274115,1.178286,-1.545412,-0.434775,0.697741,0.154367,0.292,1.194,-1.538,-0.418,0.721,0.141,-0.3969,-1.588781,-1.259212,-0.359415,-0.900934,0.154309
4.4865,0.27035,1.177268,-1.544628,-0.435134,0.69882,0.156498,0.292,1.194,-1.538,-0.418,0.721,0.141,-0.3969,-1.588781,-1.259212,-0.359415,-0.900934,0.154309
4.4886,0.266461,1.176213,-1.543827,-0.435485,0.699918,0.158701,0.28,1.191,-1.536,-0.419,0.727,0.141,-0.392175,-1.593506,-1.074938,-0.385293,-0.899975,0.154309
4.4907,0.262666,1.17518,-1.543054,-0.435808,0.700973,0.160853,0.28,1.191,-1.536,-0.419,0.727,0.141,-0.392175,-1.593506,-1.074938,-0.385293,-0.899975,0.154309
4.4928,0.258799,1.174123,-1.542275,-0.436117,0.702031,0.163047,0.28,1.191,-1.536,-0.419,0.727,0.141,-0.392175,-1.593506,-1.074938,-0.431298,-0.899975,0.154309
4.4949,0.254988,1.173078,-1.541517,-0.436403,0.703058,0.165211,0.28,1.191,-1.536,-0.419,0.731,0.153,-0.392175,-1.593506,-1.074938,-0.431298,-0.956523,0.083384
4.4969,0.251157,1.172024,-1.540763,-0.436671,0.704074,0.167388,0.28,1.191,-1.536,-0.419,0.731,0.153,-0.392175,-1.593506,-1.074938,-0.431298,-0.956523,0.083384
4.499,0.247202,1.170933,-1.539993,-0.436928,0.705105,0.169638,0.267,1.187,-1.535,-0.419,0.731,0.165,-0.346106,-1.400962,-0.955631,-0.431298,-0.956523,0.002875
4.5011,0.243329,1.169861,-1.539248,-0.43716,0.706099,0.171843,0.267,1.187,-1.535,-0.419,0.731,0.165,-0.346106,-1.400962,-0.955631,-0.431298,-0.956523,0.002875
4.5033,0.239247,1.168728,-1.538472,-0.437384,0.707129,0.174168,0.255,1.183,-1.534,-0.419,0.731,0.165,-0.448875,-1.497825,-1.007606,-0.431298,-0.956523,0.002875
4.5053,0.235341,1.16764,-1.537738,-0.437578,0.708097,0.176395,0.255,1.183,-1.534,-0.419,0.737,0.175,-0.448875,-1.497825,-1.007606,-0.455259,-1.01403,-0.060382
4.5075,0.231253,1.166499,-1.536978,-0.437762,0.709093,0.178728,0.242,1.183,-1.534,-0.419,0.737,0.175,-0.473681,-1.497825,-1.007606,-0.455259,-1.01403,-0.060382
4.5096,0.227335,1.165403,-1.536259,-0.437918,0.71003,0.180965,0.242,1.179,-1.534,-0.419,0.743,0.175,-0.473681,-1.471837,-1.007606,-0.468677,-1.037032,-0.060382
4.5119,0.222899,1.164159,-1.535455,-0.438072,0.711071,0.183501,0.242,1.179,-1.534,-0.419,0.743,0.175,-0.473681,-1.471837,-1.007606,-0.468677,-1.037032,-0.060382
4.514,0.21892,1.16304,-1.534742,-0.438189,0.711987,0.185777,0.242,1.179,-1.532,-0.419,0.743,0.183,-0.473681,-1.471837,-0.908381,-0.468677,-1.037032,-0.078592
4.516,0.214947,1.16192,-1.534039,-0.438287,0.712885,0.188051,0.242,1.179,-1.532,-0.419,0.743,0.183,-0.473681,-1.471837,-0.908381,-0.468677,-1.037032,-0.078592
4.5184,0.21036,1.160625,-1.533237,-0.438377,0.713901,0.190679,0.229,1.175,-1.529,-0.419,0.743,0.183,-0.392175,-1.357256,-0.95445,-0.468677,-1.037032,-0.078592
4.5205,0.206373,1.159497,-1.532549,-0.438434,0.714766,0.192964,0.229,1.175,-1.529,-0.419,0.747,0.188,-0.392175,-1.357256,-0.95445,-0.46676,-1.031281,-0.056548
4.5229,0.201689,1.158169,-1.531751,-0.438478,0.71576,0.195652,0.215,1.171,-1.526,-0.421,0.747,0.188,-0.4158,-1.337175,-0.957994,-0.427464,-1.031281,-0.056548
4.5249,0.197661,1.157025,-1.531073,-0.438495,0.716597,0.197965,0.215,1.171,-1.526,-0.421,0.749,0.188,-0.4158,-1.337175,-0.957994,-0.427464,-1.034157,-0.056548
4.5272,0.193323,1.155791,-1.530353,-0.438491,0.717479,0.200457,0.215,1.171,-1.526,-0.421,0.749,0.188,-0.4158,-1.337175,-0.957994,-0.427464,-1.034157,-0.056548
4.5292,0.189283,1.15464,-1.52969,-0.438469,0.718283,0.20278,0.215,1.171,-1.526,-0.421,0.749,0.192,-0.4158,-1.337175,-0.957994,-0.427464,-1.034157,0.003834
4.5313,0.185215,1.15348,-1.52903,-0.438427,0.719075,0.205121,0.215,1.171,-1.526,-0.421,0.749,0.192,-0.4158,-1.337175,-0.957994,-0.427464,-1.034157,0.003834
4.5334,0.18108,1.152299,-1.528368,-0.438365,0.719863,0.207501,0.201,1.166,-1.523,-0.423,0.749,0.195,-0.477225,-1.121006,-0.901294,-0.408295,-0.998694,0.071883
4.5354,0.177005,1.151134,-1.527723,-0.438284,0.720622,0.209849,0.201,1.166,-1.523,-0.423,0.749,0.195,-0.477225,-1.121006,-0.901294,-0.408295,-0.998694,0.071883
4.5376,0.17269,1.149898,-1.527049,-0.438179,0.721407,0.212337,0.187,1.166,-1.523,-0.423,0.749,0.195,-0.339019,-1.121006,-0.901294,-0.408295,-0.998694,0.071883
4.5397,0.168591,1.148724,-1.526417,-0.438059,0.722134,0.214702,0.187,1.161,-1.52,-0.426,0.749,0.195,-0.339019,-1.08675,-1.098563,-0.390085,-0.978567,0.071883
4.5418,0.164395,1.147521,-1.525778,-0.437917,0.722861,0.217124,0.187,1.161,-1.52,-0.426,0.749,0.195,-0.339019,-1.08675,-1.098563,-0.390085,-0.978567,0.071883
4.5438,0.160283,1.146341,-1.525159,-0.437759,0.723556,0.219499,0.172,1.155,-1.52,-0.426,0.751,0.199,-0.354375,-1.052494,-1.098563,-0.343122,-0.923936,0.191688
4.5459,0.156136,1.14515,-1.524543,-0.43758,0.724239,0.221896,0.172,1.155,-1.52,-0.426,0.751,0.199,-0.354375,-1.052494,-1.098563,-0.343122,-0.923936,0.191688
4.548,0.151884,1.143929,-1.52392,-0.437377,0.72492,0.224354,0.172,1.155,-1.52,-0.426,0.751,0.199,-0.354375,-1.052494,-1.098563,-0.343122,-0.923936,0.191688
4.5501,0.147732,1.142736,-1.523318,-0.43716,0.725568,0.226757,0.172,1.155,-1.517,-0.426,0.751,0.204,-0.354375,-1.052494,-1.102106,-0.343122,-0.923936,0.233859
4.5525,0.142846,1.141331,-1.522621,-0.43688,0.726308,0.229586,0.172,1.155,-1.517,-0.426,0.751,0.204,-0.354375,-1.052494,-1.102106,-0.343122,-0.923936,0.233859
4.5545,0.138671,1.140131,-1.522033,-0.43662,0.726921,0.232004,0.158,1.151,-1.514,-0.427,0.752,0.212,-0.347287,-0.991069,-1.0962,-0.2952,-0.848219,0.229067
4.5569,0.133876,1.138752,-1.521367,-0.436298,0.727602,0.234783,0.144,1.151,-1.514,-0.427,0.752,0.212,-0.375638,-0.991069,-1.0962,-0.2952,-0.848219,0.229067
4.559,0.129611,1.137525,-1.520783,-0.435991,0.728189,0.237257,0.144,1.146,-1.513,-0.427,0.754,0.212,-0.375638,-0.724106,-1.187156,-0.28274,-0.873139,0.229067
4.561,0.12539,1.136311,-1.520213,-0.435668,0.728751,0.239707,0.144,1.146,-1.513,-0.427,0.754,0.212,-0.375638,-0.724106,-1.187156,-0.28274,-0.873139,0.229067
4.5631,0.121177,1.135099,-1.519651,-0.435326,0.729294,0.242152,0.144,1.146,-1.513,-0.427,0.754,0.212,-0.375638,-0.724106,-1.187156,-0.28274,-0.873139,0.229067
4.5652,0.116937,1.133881,-1.519094,-0.434964,0.729821,0.244615,0.144,1.146,-1.513,-0.426,0.756,0.223,-0.375638,-0.724106,-1.187156,-0.281781,-0.882723,0.218524
4.5677,0.111738,1.132386,-1.51842,-0.434493,0.730443,0.247636,0.13,1.142,-1.511,-0.426,0.756,0.236,-0.378,-0.799706,-1.191881,-0.281781,-0.882723,0.154309
4.5698,0.107483,1.131164,-1.517878,-0.434086,0.730932,0.25011,0.13,1.142,-1.511,-0.426,0.756,0.236,-0.378,-0.799706,-1.191881,-0.281781,-0.882723,0.154309
4.5718,0.103261,1.129952,-1.517346,-0.433664,0.731398,0.252566,0.116,1.138,-1.511,-0.426,0.756,0.236,-0.168919,-0.752456,-1.191881,-0.281781,-0.882723,0.154309
4.5739,0.098875,1.128694,-1.516802,-0.433205,0.731864,0.255118,0.116,1.138,-1.51,-0.425,0.76,0.249,-0.168919,-0.752456,-0.987525,-0.238652,-0.919144,0.014377
4.576,0.094594,1.127466,-1.516278,-0.432738,0.732299,0.257611,0.116,1.138,-1.51,-0.425,0.76,0.249,-0.168919,-0.752456,-0.987525,-0.238652,-0.919144,0.014377
4.5781,0.090295,1.126235,-1.51576,-0.43225,0.732717,0.260114,0.101,1.134,-1.51,-0.425,0.76,0.249,-0.276412,-0.745369,-0.986344,-0.238652,-0.919144,0.014377
4.5801,0.086014,1.125009,-1.515251,-0.431745,0.733114,0.262609,0.101,1.134,-1.51,-0.424,0.765,0.249,-0.276412,-0.745369,-0.986344,-0.215649,-0.954606,0.014377
4.5824,0.081362,1.123679,-1.514706,-0.431175,0.733524,0.26532,0.101,1.134,-1.51,-0.424,0.765,0.249,-0.276412,-0.745369,-0.986344,-0.215649,-0.954606,0.014377
4.5844,0.077052,1.122448,-1.514209,-0.430626,0.733885,0.267833,0.101,1.134,-1.51,-0.424,0.765,0.262,-0.276412,-0.745369,-0.986344,-0.215649,-0.954606,-0.058465
4.5865,0.072729,1.121215,-1.513718,-0.430057,0.734227,0.270354,0.101,1.134,-1.51,-0.424,0.765,0.262,-0.276412,-0.745369,-0.986344,-0.215649,-0.954606,-0.058465
4.5886,0.06842,1.119987,-1.513236,-0.42947,0.734549,0.272868,0.087,1.13,-1.509,-0.424,0.768,0.273,-0.287044,-0.72765,-0.770175,-0.16581,-0.986235,-0.091052
