time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,pose_idx
1.3088,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.001000,-0.008000,-0.001000,0.000000,0.003000,0.047000,0.012994,-0.631969,-0.607162,-0.174436,-0.796464,-0.024919,static_pose,7
1.3109,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.001000,-0.008000,-0.001000,0.000000,0.003000,0.047000,0.012994,-0.631969,-0.607162,-0.174436,-0.796464,-0.024919,static_pose,7
1.3130,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.001000,0.005000,-0.001000,0.000000,0.003000,0.047000,0.012994,-0.637875,-0.589444,-0.189771,-0.796464,-0.024919,static_pose,7
1.3150,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.001000,0.005000,-0.001000,0.000000,-0.009000,-0.028000,0.012994,-0.637875,-0.589444,-0.189771,-0.787838,-0.013418,static_pose,7
1.3171,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.001000,0.005000,-0.001000,0.000000,-0.009000,-0.028000,0.012994,-0.637875,-0.589444,-0.189771,-0.787838,-0.013418,static_pose,7
1.3192,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.005000,0.000000,0.000000,-0.009000,-0.145000,0.009450,-0.637875,-0.582356,-0.181145,-0.787838,0.066132,static_pose,7
1.3212,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.005000,0.000000,0.000000,-0.009000,-0.145000,0.009450,-0.637875,-0.582356,-0.181145,-0.787838,0.066132,static_pose,7
1.3233,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,0.000000,0.000000,0.000000,0.003000,0.015000,0.003544,-0.640238,-0.582356,-0.181145,-0.795505,0.001917,static_pose,7
1.3255,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,0.000000,0.000000,0.000000,0.003000,0.015000,0.003544,-0.640238,-0.582356,-0.181145,-0.795505,0.001917,static_pose,7
1.3275,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,0.000000,0.000000,0.000000,0.003000,0.015000,0.003544,-0.640238,-0.582356,-0.181145,-0.795505,0.001917,static_pose,7
1.3296,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,0.000000,0.000000,0.000000,0.005000,0.015000,0.003544,-0.637875,-0.587081,-0.195522,-0.803173,0.001917,static_pose,7
1.3318,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,0.000000,0.000000,0.000000,0.005000,0.015000,0.003544,-0.637875,-0.587081,-0.195522,-0.803173,0.001917,static_pose,7
1.3339,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.003000,0.000000,-0.001000,0.000000,0.005000,0.024000,0.004725,-0.637875,-0.589444,-0.180187,-0.803173,0.024919,static_pose,7
1.3359,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.003000,0.000000,-0.001000,0.000000,0.005000,0.024000,0.004725,-0.637875,-0.589444,-0.180187,-0.803173,0.024919,static_pose,7
1.3380,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.002000,0.000000,0.000000,0.005000,0.024000,0.004725,-0.643781,-0.592988,-0.179228,-0.803173,0.024919,static_pose,7
1.3400,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.055000,0.004725,-0.643781,-0.592988,-0.179228,-0.785921,-0.017252,static_pose,7
1.3422,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.055000,0.004725,-0.643781,-0.592988,-0.179228,-0.785921,-0.017252,static_pose,7
1.3442,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,0.002000,0.000000,0.000000,-0.009000,0.055000,0.012994,-0.633150,-0.592988,-0.179228,-0.796464,-0.017252,static_pose,7
1.3463,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,0.002000,0.000000,0.000000,-0.009000,0.055000,0.012994,-0.633150,-0.592988,-0.179228,-0.796464,-0.017252,static_pose,7
1.3483,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,-0.001000,-0.001000,0.011000,-0.017000,0.023000,0.012994,-0.629606,-0.584719,-0.179228,-0.790713,-0.003834,static_pose,7
1.3505,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,-0.001000,-0.001000,0.011000,-0.017000,0.023000,0.012994,-0.629606,-0.584719,-0.179228,-0.790713,-0.003834,static_pose,7
1.3527,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,-0.001000,0.000000,0.011000,-0.017000,0.023000,0.014175,-0.629606,-0.592988,-0.179228,-0.790713,-0.003834,static_pose,7
1.3549,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,-0.001000,0.000000,-0.001000,-0.017000,0.017000,0.014175,-0.629606,-0.592988,-0.172519,-0.790713,-0.001917,static_pose,7
1.3571,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,-0.001000,0.000000,-0.001000,-0.017000,0.017000,0.014175,-0.629606,-0.592988,-0.172519,-0.790713,-0.001917,static_pose,7
1.3592,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.000000,0.000000,-0.001000,-0.001000,0.028000,0.017719,-0.615431,-0.592988,-0.172519,-0.799339,-0.004792,static_pose,7
1.3613,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.000000,0.000000,-0.001000,-0.001000,0.028000,0.017719,-0.615431,-0.592988,-0.172519,-0.799339,-0.004792,static_pose,7
1.3634,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.002000,0.000000,0.000000,-0.001000,0.028000,0.017719,-0.637875,-0.590625,-0.182104,-0.788796,-0.004792,static_pose,7
1.3655,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.002000,0.000000,0.000000,-0.001000,0.028000,0.017719,-0.637875,-0.590625,-0.182104,-0.788796,-0.004792,static_pose,7
1.3676,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,0.002000,0.000000,0.000000,-0.001000,0.028000,0.011813,-0.637875,-0.590625,-0.182104,-0.788796,-0.004792,static_pose,7
1.3696,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,0.002000,0.000000,0.000000,0.005000,-0.013000,0.011813,-0.637875,-0.591806,-0.178270,-0.789755,0.020127,static_pose,7
1.3721,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,0.002000,0.000000,0.000000,0.005000,-0.013000,0.011813,-0.637875,-0.591806,-0.178270,-0.789755,0.020127,static_pose,7
1.3742,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,-0.002000,0.002000,0.000000,0.005000,-0.036000,0.012994,-0.631969,-0.602437,-0.186896,-0.789755,0.008626,static_pose,7
1.3763,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,-0.002000,0.002000,0.000000,0.005000,-0.036000,0.012994,-0.631969,-0.602437,-0.186896,-0.789755,0.008626,static_pose,7
1.3783,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.002000,-0.007000,0.002000,0.000000,-0.001000,-0.036000,0.011813,-0.634331,-0.602437,-0.186896,-0.794547,0.008626,static_pose,7
1.3804,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.002000,-0.007000,0.002000,0.000000,-0.001000,-0.036000,0.011813,-0.634331,-0.602437,-0.186896,-0.794547,0.008626,static_pose,7
1.3825,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.002000,-0.007000,0.002000,0.000000,-0.001000,-0.036000,0.011813,-0.634331,-0.602437,-0.186896,-0.794547,0.008626,static_pose,7
1.3846,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.002000,0.000000,0.000000,0.000000,0.005000,0.019000,0.011813,-0.646144,-0.603619,-0.184979,-0.822342,-0.002875,static_pose,7
1.3866,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.002000,0.000000,0.000000,0.000000,0.005000,0.019000,0.011813,-0.646144,-0.603619,-0.184979,-0.822342,-0.002875,static_pose,7
1.3887,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.004000,0.000000,-0.002000,0.000000,0.005000,0.021000,0.004725,-0.646144,-0.598894,-0.175395,-0.822342,-0.011501,static_pose,7
1.3908,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.004000,0.000000,-0.002000,0.000000,0.005000,0.021000,0.004725,-0.646144,-0.598894,-0.175395,-0.822342,-0.011501,static_pose,7
1.3928,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.011000,-0.002000,0.000000,0.005000,0.021000,0.009450,-0.670950,-0.598894,-0.175395,-0.822342,-0.011501,static_pose,7
1.3949,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.011000,-0.002000,0.000000,-0.015000,-0.032000,0.009450,-0.670950,-0.598894,-0.182104,-0.791671,0.001917,static_pose,7
1.3970,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.011000,-0.002000,0.000000,-0.015000,-0.032000,0.009450,-0.670950,-0.598894,-0.182104,-0.791671,0.001917,static_pose,7
1.3991,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.017000,0.000000,0.000000,0.000000,-0.032000,0.009450,-0.657956,-0.607162,-0.182104,-0.796464,0.001917,static_pose,7
1.4011,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.017000,0.000000,0.000000,0.000000,-0.032000,0.009450,-0.657956,-0.607162,-0.182104,-0.796464,0.001917,static_pose,7
1.4032,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.002000,0.017000,0.000000,-0.001000,-0.007000,0.028000,0.005906,-0.657956,-0.604800,-0.183062,-0.814674,0.020127,static_pose,7
1.4054,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.002000,0.017000,0.000000,-0.001000,-0.007000,0.028000,0.005906,-0.657956,-0.604800,-0.183062,-0.814674,0.020127,static_pose,7
1.4075,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.001000,0.017000,0.000000,-0.001000,-0.007000,0.028000,0.014175,-0.657956,-0.604800,-0.183062,-0.814674,0.020127,static_pose,7
1.4096,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.001000,0.000000,0.001000,0.000000,-0.007000,0.005000,0.014175,-0.631969,-0.601256,-0.181145,-0.814674,0.014377,static_pose,7
1.4117,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.001000,0.000000,0.001000,0.000000,-0.007000,0.005000,0.014175,-0.631969,-0.601256,-0.181145,-0.814674,0.014377,static_pose,7
1.4138,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.003000,-0.005000,0.001000,0.000000,0.001000,0.005000,0.016537,-0.635512,-0.601256,-0.181145,-0.797422,0.014377,static_pose,7
1.4159,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.003000,-0.005000,0.001000,0.000000,0.001000,0.005000,0.016537,-0.635512,-0.601256,-0.181145,-0.797422,0.014377,static_pose,7
1.4181,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.003000,0.003000,0.002000,0.000000,-0.005000,0.005000,0.016537,-0.640238,-0.604800,-0.182104,-0.800297,0.014377,static_pose,7
1.4202,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.003000,0.003000,0.002000,0.000000,-0.005000,-0.001000,0.016537,-0.640238,-0.604800,-0.182104,-0.800297,0.001917,static_pose,7
1.4223,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.003000,0.003000,0.002000,0.000000,-0.005000,-0.001000,0.016537,-0.640238,-0.604800,-0.182104,-0.800297,0.001917,static_pose,7
1.4245,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.003000,0.003000,0.002000,0.000000,-0.005000,0.000000,0.011813,-0.640238,-0.618975,-0.184020,-0.800297,-0.004792,static_pose,7
1.4266,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.003000,0.003000,0.002000,0.000000,-0.005000,0.000000,0.011813,-0.640238,-0.618975,-0.184020,-0.800297,-0.004792,static_pose,7
1.4287,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.004000,0.005000,0.002000,0.000000,0.017000,0.030000,0.017719,-0.637875,-0.618975,-0.179228,-0.800297,-0.017252,static_pose,7
1.4308,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.004000,0.005000,0.002000,0.000000,0.017000,0.030000,0.017719,-0.637875,-0.618975,-0.179228,-0.800297,-0.017252,static_pose,7
1.4329,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.004000,-0.002000,0.005000,0.000000,0.017000,0.030000,0.017719,-0.631969,-0.615431,-0.179228,-0.800297,-0.017252,static_pose,7
1.4350,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.004000,-0.002000,0.005000,0.000000,-0.005000,0.030000,0.017719,-0.631969,-0.615431,-0.179228,-0.781129,-0.017252,static_pose,7
1.4372,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.004000,-0.002000,0.005000,0.000000,-0.005000,0.030000,0.017719,-0.631969,-0.615431,-0.179228,-0.781129,-0.017252,static_pose,7
1.4393,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.003000,-0.002000,-0.001000,0.001000,0.011000,-0.024000,0.018900,-0.631969,-0.614250,-0.177311,-0.794547,-0.002875,static_pose,7
1.4415,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.003000,-0.002000,-0.001000,0.001000,0.011000,-0.024000,0.018900,-0.631969,-0.614250,-0.177311,-0.794547,-0.002875,static_pose,7
1.4436,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.002000,-0.003000,0.004000,-0.003000,0.011000,0.172000,0.008269,-0.613069,-0.635512,-0.172519,-0.794547,-0.042171,static_pose,7
1.4457,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.002000,-0.003000,0.004000,-0.003000,0.011000,0.172000,0.008269,-0.613069,-0.635512,-0.172519,-0.794547,-0.042171,static_pose,7
1.4480,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.003000,-0.001000,0.004000,-0.003000,0.011000,0.172000,0.015356,-0.611887,-0.635512,-0.172519,-0.794547,-0.042171,static_pose,7
1.4501,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.003000,-0.001000,0.004000,-0.003000,-0.001000,0.172000,0.015356,-0.611887,-0.635512,-0.172519,-0.791671,-0.042171,static_pose,7
1.4528,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.003000,-0.007000,0.001000,0.019000,-0.001000,0.172000,0.015356,-0.627244,-0.642600,-0.171561,-0.791671,-0.042171,static_pose,7
1.4549,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.003000,-0.007000,0.001000,0.019000,0.013000,-0.113000,0.015356,-0.627244,-0.642600,-0.171561,-0.802214,0.078592,static_pose,7
1.4572,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,-0.003000,-0.007000,0.001000,0.019000,0.013000,-0.113000,0.015356,-0.627244,-0.642600,-0.171561,-0.802214,0.078592,static_pose,7
1.4593,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,-0.007000,0.005000,0.003000,0.013000,-0.049000,0.007087,-0.627244,-0.629606,-0.198397,-0.802214,-0.015335,static_pose,7
1.4615,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.001000,-0.007000,0.005000,0.003000,0.013000,-0.049000,0.007087,-0.627244,-0.629606,-0.198397,-0.802214,-0.015335,static_pose,7
1.4635,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,-0.007000,0.005000,0.001000,0.000000,0.001000,0.005906,-0.629606,-0.629606,-0.183062,-0.786879,-0.009584,static_pose,7
1.4657,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,-0.007000,0.005000,0.001000,0.000000,0.001000,0.005906,-0.629606,-0.629606,-0.183062,-0.786879,-0.009584,static_pose,7
1.4678,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.000000,0.001000,0.001000,0.000000,0.001000,0.005906,-0.641419,-0.621337,-0.183062,-0.786879,-0.009584,static_pose,7
1.4699,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.000000,0.001000,0.001000,-0.005000,0.001000,0.005906,-0.641419,-0.621337,-0.183062,-0.790713,-0.009584,static_pose,7
1.4720,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.000000,0.001000,0.001000,-0.005000,0.001000,0.005906,-0.641419,-0.621337,-0.183062,-0.790713,-0.009584,static_pose,7
1.4741,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005000,-0.009000,0.011813,-0.641419,-0.631969,-0.184979,-0.786879,-0.033545,static_pose,7
1.4761,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005000,-0.009000,0.011813,-0.641419,-0.631969,-0.184979,-0.786879,-0.033545,static_pose,7
1.4783,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.004000,-0.002000,0.000000,-0.005000,0.078000,0.014175,-0.639056,-0.623700,-0.181145,-0.786879,-0.035462,static_pose,7
1.4803,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.004000,-0.002000,0.000000,-0.005000,0.078000,0.014175,-0.639056,-0.623700,-0.181145,-0.786879,-0.035462,static_pose,7
1.4825,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.002000,0.004000,-0.002000,0.000000,-0.005000,0.078000,0.004725,-0.639056,-0.623700,-0.181145,-0.786879,-0.035462,static_pose,7
1.4846,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.002000,0.005000,-0.002000,0.000000,-0.003000,0.078000,0.004725,-0.635512,-0.623700,-0.181145,-0.789755,-0.035462,static_pose,7
1.4868,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.002000,0.005000,-0.002000,0.000000,-0.003000,0.078000,0.004725,-0.635512,-0.623700,-0.181145,-0.789755,-0.035462,static_pose,7
1.4889,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.002000,0.000000,-0.001000,0.005000,-0.001000,0.023000,0.004725,-0.641419,-0.614250,-0.177311,-0.801256,-0.019169,static_pose,7
1.4910,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.002000,0.000000,-0.001000,0.005000,-0.001000,0.023000,0.004725,-0.641419,-0.614250,-0.177311,-0.801256,-0.019169,static_pose,7
1.4932,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.000000,-0.002000,0.000000,-0.001000,0.017000,0.010631,-0.641419,-0.620156,-0.184020,-0.801256,-0.012460,static_pose,7
1.4953,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.000000,-0.002000,0.000000,-0.001000,0.017000,0.010631,-0.641419,-0.620156,-0.184020,-0.801256,-0.012460,static_pose,7
1.4975,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.002000,0.000000,-0.002000,0.000000,-0.001000,0.017000,0.008269,-0.641419,-0.620156,-0.184020,-0.801256,-0.012460,static_pose,7
1.4996,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.002000,0.005000,-0.002000,0.000000,0.011000,0.011000,0.008269,-0.647325,-0.620156,-0.179228,-0.802214,0.010543,static_pose,7
1.5022,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.002000,0.005000,-0.002000,0.000000,0.011000,0.011000,0.008269,-0.647325,-0.620156,-0.179228,-0.802214,0.010543,static_pose,7
1.5043,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.005000,0.001000,0.000000,-0.001000,0.011000,0.011813,-0.646144,-0.610706,-0.179228,-0.792630,0.010543,static_pose,7
1.5064,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.005000,0.001000,0.000000,-0.001000,0.011000,0.011813,-0.646144,-0.610706,-0.179228,-0.792630,0.010543,static_pose,7
1.5085,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.005000,0.000000,0.000000,-0.009000,-0.026000,0.011813,-0.646144,-0.617794,-0.188813,-0.794547,0.021086,static_pose,7
1.5106,0.000000,1.396263,-0.349066,0.523599,-0.349066,0.000000,0.000000,1.392000,-0.354000,0.523000,-0.357000,0.000000,0.000000,0.005000,0.000000,0.000000,-0.009000,-0.026000,0.011813,-0.646144,-0.617794,-0.188813,-0.794547,0.021086,static_pose,7
